"","MSACC","year","houseid","income","race","hispanic","reported","serious"
"246",21,"1979",1,98,1,1,2,64
"516",6,"1979",4,1,1,1,2,64
"543",12,"1979",3,2,1,1,2,68
"544",12,"1979",3,2,1,1,2,68
"893",15,"1979",2,4,1,1,2,60
"898",15,"1979",1,2,1,1,2,65
"1082",39,"1979",1,2,1,1,2,65
"1083",39,"1979",1,2,1,1,2,65
"1645",34,"1979",5,1,1,1,2,62
"1647",34,"1979",5,1,1,1,2,65
"1648",34,"1979",5,1,1,1,2,68
"1806",17,"1979",2,2,1,1,2,65
"1856",21,"1979",1,2,1,1,2,64
"2157",6,"1979",2,98,1,1,2,64
"2158",6,"1979",2,98,1,1,2,64
"2845",31,"1979",1,98,1,1,2,65
"3014",17,"1979",2,4,1,1,2,67
"3047",17,"1979",2,3,1,1,2,64
"3086",21,"1979",1,3,1,1,2,64
"3652",21,"1979",1,1,1,1,2,64
"3785",21,"1979",2,1,1,1,2,64
"4486",6,"1979",2,1,1,1,2,65
"4490",6,"1979",2,1,1,1,2,62
"4509",6,"1979",1,2,1,1,2,65
"4541",6,"1979",1,98,1,1,2,67
"4542",6,"1979",1,98,1,1,2,67
"4543",6,"1979",1,98,1,1,2,67
"4585",6,"1979",2,98,1,1,2,62
"5024",9,"1979",2,1,1,1,2,68
"5373",18,"1979",3,2,1,1,2,68
"5375",18,"1979",2,1,1,1,2,68
"5526",10,"1979",1,3,1,1,2,68
"6245",33,"1979",1,3,1,1,2,65
"6254",33,"1979",1,2,1,1,2,65
"6257",33,"1979",1,2,1,1,2,65
"6259",33,"1979",1,1,1,1,2,65
"6744",11,"1979",1,2,1,1,2,68
"6909",29,"1979",3,1,1,1,2,65
"7090",17,"1979",2,1,1,1,2,62
"7091",17,"1979",2,1,1,1,2,65
"7094",17,"1979",2,1,1,1,2,65
"7096",17,"1979",1,2,1,1,2,65
"7317",24,"1979",1,5,1,1,2,67
"7377",35,"1979",1,2,1,1,2,65
"7378",35,"1979",1,2,1,1,2,68
"7379",35,"1979",1,2,1,1,2,68
"7421",30,"1979",1,3,1,1,2,68
"7514",30,"1979",1,3,1,1,2,68
"7953",34,"1979",2,1,1,1,2,60
"8074",34,"1979",2,2,1,1,2,67
"8089",34,"1979",1,3,1,1,2,68
"8410",1,"1979",1,4,1,1,2,65
"8471",17,"1979",2,2,1,1,2,65
"8520",17,"1979",1,98,1,1,2,68
"8559",17,"1979",1,3,1,1,2,68
"8581",17,"1979",2,2,1,1,2,68
"9223",21,"1979",1,1,1,1,2,64
"9283",21,"1979",1,3,1,1,2,65
"9405",20,"1979",4,2,1,1,2,63
"9830",6,"1979",1,3,1,1,2,64
"9831",6,"1979",1,3,1,1,2,63
"10040",12,"1979",1,3,1,1,2,68
"10041",12,"1979",1,3,1,1,2,68
"10524",10,"1979",1,5,1,1,2,68
"10711",15,"1979",1,3,1,1,2,65
"10942",33,"1979",1,3,1,1,2,68
"10956",33,"1979",1,5,1,1,2,68
"10963",33,"1979",1,3,1,1,2,67
"10967",33,"1979",1,1,1,1,2,68
"11507",17,"1979",3,2,1,1,2,63
"11549",17,"1979",3,1,1,1,2,64
"11551",17,"1979",4,1,1,1,2,64
"11827",30,"1979",1,1,1,1,2,68
"11931",31,"1979",0,2,1,1,2,68
"11932",31,"1979",0,2,1,1,2,67
"12142",34,"1979",1,98,1,1,2,63
"12570",17,"1979",1,2,1,1,2,63
"12665",21,"1980",2,2,1,1,2,64
"12689",21,"1980",3,5,1,1,2,68
"12718",21,"1980",1,3,1,1,2,64
"13382",21,"1980",1,3,1,1,2,64
"13482",21,"1980",2,1,1,1,2,64
"13796",22,"1980",1,5,1,1,2,63
"14522",6,"1980",2,98,1,1,2,64
"14578",6,"1980",2,3,1,1,2,68
"14608",6,"1980",2,98,1,1,2,65
"14611",6,"1980",1,2,1,1,2,65
"15420",14,"1980",1,3,1,1,2,68
"16163",33,"1980",1,2,1,1,2,64
"16189",33,"1980",2,2,1,1,2,68
"16214",33,"1980",1,1,1,1,2,68
"16216",33,"1980",1,2,1,1,2,68
"16349",39,"1980",1,3,1,1,2,64
"16982",17,"1980",1,2,1,1,2,64
"17022",17,"1980",3,98,1,1,2,64
"17078",17,"1980",3,1,1,1,2,65
"17236",24,"1980",2,98,1,1,2,64
"17414",35,"1980",3,3,1,1,2,68
"17416",35,"1980",3,3,1,1,2,68
"17701",31,"1980",3,2,1,1,2,68
"17853",37,"1980",2,1,1,1,2,65
"17854",37,"1980",2,1,1,1,2,68
"18182",34,"1980",1,1,1,1,2,68
"18208",34,"1980",2,1,1,1,2,68
"18376",1,"1980",1,2,1,1,2,68
"18377",1,"1980",1,2,1,1,2,68
"18398",1,"1980",1,5,1,1,2,67
"18479",1,"1980",1,4,1,1,2,68
"18480",1,"1980",1,4,1,1,2,68
"18572",17,"1980",1,1,1,1,2,65
"18585",17,"1980",1,3,1,1,2,64
"18586",17,"1980",1,3,1,1,2,64
"18587",17,"1980",1,3,1,1,2,64
"18714",17,"1980",3,2,1,1,2,64
"18715",17,"1980",3,2,1,1,2,62
"18719",17,"1980",3,98,1,1,2,68
"18734",17,"1980",2,98,1,1,2,64
"18736",17,"1980",2,98,1,1,2,68
"18782",17,"1980",1,3,1,1,2,65
"18896",21,"1980",1,1,1,1,2,65
"18916",21,"1980",1,98,1,1,2,64
"19142",26,"1980",1,1,1,1,2,64
"19545",21,"1980",1,2,1,1,2,64
"19619",21,"1980",1,1,1,1,2,64
"19624",21,"1980",1,1,1,1,2,65
"19625",21,"1980",1,1,1,1,2,68
"19626",21,"1980",1,1,1,1,2,63
"19631",21,"1980",0,1,1,1,2,67
"20468",6,"1980",1,5,1,1,2,65
"20474",6,"1980",2,1,1,1,2,64
"20552",6,"1980",1,3,1,1,2,64
"20593",6,"1980",2,1,1,1,2,65
"20594",6,"1980",2,1,1,1,2,65
"20596",6,"1980",2,1,1,1,2,65
"20598",6,"1980",2,2,1,1,2,65
"20627",6,"1980",1,3,1,1,2,64
"21338",6,"1980",2,98,1,1,2,68
"21427",18,"1980",2,3,1,1,2,64
"21527",10,"1980",2,3,1,1,2,68
"21591",10,"1980",2,98,1,1,2,65
"21603",10,"1980",1,5,1,1,2,67
"21867",15,"1980",3,1,1,1,2,65
"21947",15,"1980",1,2,1,1,2,65
"22213",33,"1980",1,3,1,1,2,65
"22214",33,"1980",1,3,1,1,2,68
"22215",33,"1980",1,3,1,1,2,68
"22267",33,"1980",1,1,1,1,2,64
"22943",17,"1980",1,2,1,1,2,64
"22966",17,"1980",1,3,1,1,2,65
"22967",17,"1980",1,3,1,1,2,68
"23073",17,"1980",2,2,1,1,2,64
"23292",35,"1980",1,2,1,1,2,67
"23293",35,"1980",1,2,1,1,2,68
"23327",35,"1980",1,98,1,1,2,68
"23339",24,"1980",1,3,1,1,2,65
"23359",24,"1980",2,1,1,1,2,68
"23360",24,"1980",2,1,1,1,2,64
"23361",24,"1980",2,1,1,1,2,64
"23392",35,"1980",1,2,1,1,2,68
"23393",35,"1980",1,2,1,1,2,64
"23483",30,"1980",2,2,1,1,2,64
"23493",30,"1980",2,2,1,1,2,65
"23494",30,"1980",2,2,1,1,2,64
"23542",31,"1980",3,1,1,1,2,68
"23543",31,"1980",3,1,1,1,2,68
"23544",31,"1980",3,1,1,1,2,65
"23978",34,"1980",1,3,1,1,2,68
"24135",27,"1980",4,98,1,1,2,68
"24306",1,"1980",3,2,1,1,2,67
"24448",17,"1980",1,1,1,1,2,65
"24504",17,"1980",1,2,1,1,2,68
"24505",17,"1980",1,2,1,1,2,65
"24925",6,"1980",1,3,1,1,2,67
"25106",24,"1980",1,4,1,1,2,68
"25172",34,"1980",1,3,1,1,2,68
"25173",34,"1980",1,3,1,1,2,68
"25207",1,"1980",1,98,1,1,2,62
"25219",1,"1980",1,3,1,1,2,65
"25332",21,"1980",1,2,1,1,2,64
"25333",21,"1980",1,2,1,1,2,64
"25340",20,"1980",1,5,1,1,2,63
"25663",17,"1980",1,1,1,1,2,68
"25692",35,"1980",1,3,1,1,2,64
"26333",21,"1981",1,1,1,1,2,63
"26920",6,"1981",1,98,1,1,2,65
"27542",14,"1981",1,3,1,1,2,68
"27622",10,"1981",1,5,1,1,2,64
"28103",33,"1981",1,2,1,1,2,67
"28372",11,"1981",2,3,1,1,2,68
"28380",11,"1981",1,2,1,1,2,67
"28526",17,"1981",3,1,1,1,2,64
"28569",17,"1981",2,1,1,1,2,64
"28570",17,"1981",2,1,1,1,2,64
"28572",17,"1981",2,1,1,1,2,64
"28575",17,"1981",3,98,1,1,2,64
"28577",17,"1981",3,98,1,1,2,62
"28604",17,"1981",3,1,1,1,2,60
"28607",17,"1981",3,98,1,1,2,64
"28664",35,"1981",2,2,1,1,2,68
"28669",24,"1981",2,98,1,1,2,68
"28893",30,"1981",1,3,1,1,2,65
"28894",30,"1981",1,3,1,1,2,65
"29262",34,"1981",2,1,1,1,2,68
"29372",1,"1981",1,5,1,1,2,67
"29426",1,"1981",1,4,1,1,2,65
"29427",1,"1981",1,4,1,1,2,68
"29503",17,"1981",2,3,1,1,2,68
"29506",17,"1981",1,3,1,1,2,65
"29692",21,"1981",2,3,1,1,2,64
"30198",21,"1981",1,1,2,1,2,64
"30275",21,"1981",1,1,1,1,2,64
"30322",21,"1981",2,2,1,1,2,63
"30323",21,"1981",2,2,1,1,2,63
"30777",6,"1981",1,4,1,1,2,64
"30778",6,"1981",1,4,1,1,2,68
"30865",6,"1981",3,6,1,1,2,64
"31708",23,"1981",2,2,1,1,2,68
"31873",15,"1981",1,2,1,1,2,65
"31874",15,"1981",1,2,1,1,2,68
"32046",33,"1981",1,2,1,1,2,63
"32082",33,"1981",2,1,1,1,2,65
"32085",33,"1981",1,1,1,1,2,67
"32543",17,"1981",1,1,1,1,2,64
"32550",17,"1981",1,3,1,1,2,65
"32772",35,"1981",1,2,1,1,2,68
"32828",24,"1981",2,1,1,1,2,65
"32831",24,"1981",2,1,1,1,2,68
"33073",36,"1981",3,2,1,1,2,62
"33536",17,"1981",1,2,1,1,2,65
"33540",17,"1981",1,2,1,1,2,64
"33575",17,"1981",1,2,1,1,2,64
"33578",17,"1981",1,2,1,1,2,64
"33579",17,"1981",1,2,1,1,2,65
"33582",17,"1981",1,3,1,1,2,65
"33701",21,"1981",1,1,1,1,2,60
"34018",21,"1981",1,3,1,1,2,64
"34072",21,"1981",2,1,1,1,2,64
"34082",21,"1981",1,2,1,1,2,64
"34095",21,"1981",1,4,1,1,2,67
"34096",21,"1981",1,4,1,1,2,68
"34174",21,"1981",1,2,1,1,2,68
"34256",22,"1981",1,1,1,1,2,67
"34473",6,"1981",1,2,1,1,2,68
"34499",6,"1981",1,98,1,1,2,68
"34507",6,"1981",1,98,1,1,2,63
"34508",6,"1981",1,98,1,1,2,68
"34514",6,"1981",2,1,1,1,2,64
"34515",6,"1981",2,1,1,1,2,65
"34532",6,"1981",2,98,1,1,2,65
"34932",6,"1981",1,3,1,1,2,68
"35019",18,"1981",1,3,1,1,2,68
"35104",10,"1981",1,2,1,1,2,65
"35113",10,"1981",1,3,1,1,2,68
"35246",15,"1981",2,1,2,1,2,63
"35284",15,"1981",1,2,1,1,2,64
"35441",33,"1981",1,4,1,1,2,68
"35687",11,"1981",1,1,1,1,2,64
"35855",17,"1981",1,98,1,1,2,64
"36000",24,"1981",2,1,2,1,2,64
"36001",24,"1981",2,1,2,1,2,64
"36031",24,"1981",1,98,1,1,2,67
"36041",24,"1981",1,5,1,1,2,68
"36225",31,"1981",2,1,1,1,2,68
"36237",31,"1981",1,1,1,1,2,68
"36389",34,"1981",1,2,1,1,2,68
"36426",34,"1981",1,1,1,1,2,68
"36621",17,"1981",1,98,1,1,2,65
"36639",17,"1981",2,2,1,1,2,65
"37114",21,"1981",2,1,1,1,2,65
"37266",22,"1981",2,2,1,1,2,64
"37292",22,"1981",1,1,1,1,2,62
"37523",6,"1981",1,3,1,1,2,64
"37524",6,"1981",1,2,1,1,2,63
"37599",6,"1981",2,98,1,1,2,63
"37652",12,"1981",2,1,1,1,2,65
"37653",12,"1981",2,1,1,1,2,65
"37984",14,"1981",2,2,1,1,2,65
"38236",15,"1981",1,2,1,1,2,68
"38238",15,"1981",1,2,1,1,2,67
"38725",17,"1981",1,2,1,1,2,62
"38769",17,"1981",1,1,1,1,2,68
"38806",17,"1981",1,2,1,1,2,64
"38827",17,"1981",1,3,1,1,2,68
"38881",35,"1981",1,2,1,1,2,67
"38931",24,"1981",2,1,1,1,2,65
"38933",24,"1981",2,1,1,1,2,65
"38936",24,"1981",1,2,1,1,2,68
"39001",35,"1981",1,98,1,1,2,63
"39340",34,"1981",1,98,1,1,2,64
"39472",1,"1981",1,4,1,1,2,67
"39485",1,"1981",1,2,1,1,2,64
"39553",17,"1981",1,1,1,1,2,68
"39921",21,"1982",1,2,1,1,2,64
"39989",21,"1982",1,2,1,1,2,64
"40040",22,"1982",2,2,1,1,2,63
"40041",22,"1982",4,1,1,1,2,65
"40549",15,"1982",3,2,1,1,2,64
"40697",33,"1982",1,4,1,1,2,68
"40739",39,"1982",1,3,1,1,2,67
"40855",17,"1982",1,98,1,1,2,68
"40940",24,"1982",3,5,1,1,2,68
"41211",1,"1982",3,2,1,1,2,68
"41251",1,"1982",0,4,1,1,2,68
"41348",21,"1982",1,3,1,1,2,64
"41521",21,"1982",2,2,2,1,2,68
"41553",21,"1982",2,1,1,1,2,60
"41790",6,"1982",2,2,1,1,2,63
"41801",6,"1982",2,2,1,1,2,64
"41802",6,"1982",2,2,1,1,2,64
"42093",18,"1982",3,2,1,1,2,64
"42321",33,"1982",1,1,1,1,2,64
"42442",11,"1982",5,1,1,1,2,63
"42853",34,"1982",1,1,1,1,2,65
"43053",21,"1982",1,1,1,1,2,64
"43058",21,"1982",1,2,1,1,2,64
"43063",21,"1982",1,2,1,1,2,64
"43415",21,"1982",1,2,1,1,2,68
"43435",21,"1982",1,3,1,1,2,65
"43533",21,"1982",1,2,1,1,2,62
"43543",21,"1982",2,1,1,1,2,62
"43560",21,"1982",2,1,1,1,2,64
"43593",21,"1982",1,1,1,1,2,65
"43638",21,"1982",2,2,1,1,2,68
"43639",21,"1982",2,2,1,1,2,68
"43957",22,"1982",3,3,1,1,2,65
"44429",6,"1982",2,2,1,1,2,64
"44431",6,"1982",2,2,1,1,2,64
"44480",6,"1982",1,1,1,1,2,68
"44487",6,"1982",2,98,1,1,2,64
"45046",6,"1982",1,3,1,1,2,68
"45047",6,"1982",1,3,1,1,2,65
"45182",12,"1982",2,3,1,1,2,68
"45183",12,"1982",2,3,1,1,2,68
"45673",15,"1982",1,2,1,1,2,64
"45674",15,"1982",1,2,1,1,2,68
"45700",15,"1982",1,3,1,1,2,65
"45961",33,"1982",4,2,1,1,2,65
"46430",11,"1982",2,2,1,1,2,64
"46656",17,"1982",1,2,1,1,2,64
"46754",17,"1982",1,1,1,1,2,64
"46773",17,"1982",2,2,1,1,2,64
"46778",17,"1982",1,2,1,1,2,64
"46822",24,"1982",2,2,1,1,2,67
"46880",24,"1982",5,98,1,1,2,64
"46881",24,"1982",2,1,1,1,2,68
"46973",35,"1982",1,3,1,1,2,65
"47007",35,"1982",1,5,1,1,2,68
"47232",36,"1982",3,98,1,1,2,68
"47234",36,"1982",3,98,1,1,2,65
"47472",34,"1982",1,4,1,1,2,68
"47525",34,"1982",3,1,1,1,2,60
"47526",34,"1982",3,1,1,1,2,65
"47606",34,"1982",3,2,1,1,2,68
"47610",34,"1982",1,3,1,1,2,65
"47897",17,"1982",1,3,1,1,2,68
"47906",17,"1982",1,2,1,1,2,68
"47908",17,"1982",1,2,1,1,2,65
"47910",17,"1982",1,2,1,1,2,68
"48069",17,"1982",1,1,1,1,2,65
"48618",26,"1982",1,2,1,1,2,65
"48685",21,"1982",1,2,1,1,2,68
"48687",21,"1982",2,2,1,1,2,64
"48688",21,"1982",2,2,1,1,2,64
"48698",21,"1982",1,1,1,1,2,64
"48761",21,"1982",3,1,1,1,2,67
"48762",21,"1982",3,1,1,1,2,67
"48764",21,"1982",1,2,1,1,2,68
"48765",21,"1982",1,2,1,1,2,65
"48767",21,"1982",1,1,1,1,2,64
"48840",21,"1982",2,3,2,1,2,64
"48892",21,"1982",1,2,1,1,2,67
"49501",6,"1982",1,98,1,1,2,68
"49511",6,"1982",1,3,1,1,2,65
"49638",6,"1982",2,2,1,1,2,65
"49697",12,"1982",1,3,1,1,2,67
"50803",15,"1982",3,3,1,1,2,68
"51033",33,"1982",1,6,1,1,2,68
"51621",17,"1982",1,1,1,1,2,67
"51693",17,"1982",2,3,1,1,2,64
"51799",17,"1982",1,2,1,1,2,63
"52093",30,"1982",1,3,1,1,2,65
"52119",30,"1982",1,3,1,1,2,65
"52642",27,"1982",1,1,1,1,2,68
"52726",1,"1982",1,1,1,1,2,67
"52867",17,"1982",1,98,1,1,2,68
"52904",17,"1982",1,3,1,1,2,67
"53017",17,"1982",1,2,1,1,2,64
"53038",17,"1982",1,1,1,1,2,68
"53201",21,"1983",1,1,1,1,2,62
"53657",21,"1983",1,1,1,1,2,68
"53793",21,"1983",2,1,1,1,2,65
"53884",21,"1983",2,98,1,1,2,62
"53917",21,"1983",1,1,1,1,2,64
"53924",20,"1983",1,6,1,1,2,64
"54122",22,"1983",2,3,1,1,2,68
"54566",6,"1983",1,3,1,1,2,68
"54646",6,"1983",1,2,1,1,2,65
"55181",7,"1983",1,3,4,1,2,68
"55428",18,"1983",1,1,1,1,2,64
"55599",10,"1983",1,2,1,1,2,68
"55853",15,"1983",2,3,1,1,2,64
"55887",15,"1983",3,2,1,1,2,64
"55971",15,"1983",1,1,1,1,2,62
"55976",15,"1983",1,2,1,1,2,65
"56009",15,"1983",1,5,1,1,2,68
"56014",15,"1983",2,98,1,1,2,64
"56161",39,"1983",1,3,2,1,2,64
"56227",33,"1983",1,1,1,1,2,67
"56734",11,"1983",1,1,1,1,2,68
"56967",17,"1983",1,3,1,1,2,64
"56999",17,"1983",3,98,1,1,2,68
"57026",17,"1983",1,3,1,1,2,63
"57040",17,"1983",1,2,1,1,2,64
"57059",17,"1983",1,6,1,1,2,64
"57141",17,"1983",2,2,1,1,2,65
"57147",17,"1983",1,3,1,1,2,63
"57246",35,"1983",2,3,1,1,2,65
"57248",35,"1983",2,1,1,1,2,68
"57361",35,"1983",1,98,1,1,2,67
"57663",31,"1983",1,1,1,1,2,65
"57714",36,"1983",1,1,1,1,2,62
"57756",36,"1983",1,3,1,1,2,68
"57784",36,"1983",1,2,1,1,2,64
"58052",34,"1983",1,5,1,1,2,65
"58090",34,"1983",3,3,1,1,2,68
"58143",34,"1983",2,2,1,1,2,65
"58257",1,"1983",1,2,1,1,2,60
"58415",17,"1983",2,1,1,1,2,64
"58527",17,"1983",1,5,1,1,2,68
"58528",17,"1983",1,5,1,1,2,68
"58529",17,"1983",1,5,1,1,2,68
"58530",17,"1983",1,3,1,1,2,68
"58541",17,"1983",1,5,1,1,2,64
"58542",17,"1983",1,5,1,1,2,68
"58543",17,"1983",1,5,1,1,2,68
"58760",21,"1983",1,2,1,1,2,64
"58761",21,"1983",1,2,1,1,2,64
"58810",21,"1983",1,5,1,1,2,64
"59263",21,"1983",1,2,1,1,2,67
"59264",21,"1983",1,1,1,1,2,64
"59309",21,"1983",1,2,1,1,2,68
"59321",21,"1983",1,1,1,1,2,68
"59325",21,"1983",2,2,1,1,2,65
"59326",21,"1983",3,1,1,1,2,64
"59327",21,"1983",3,1,1,1,2,64
"59345",21,"1983",1,3,1,1,2,64
"59347",21,"1983",1,3,1,1,2,64
"59397",21,"1983",1,2,1,1,2,65
"59427",21,"1983",1,1,1,1,2,65
"60140",6,"1983",3,98,1,1,2,67
"60141",6,"1983",3,98,1,1,2,68
"60142",6,"1983",3,98,1,1,2,68
"60143",6,"1983",3,98,1,1,2,68
"60179",6,"1983",1,2,1,1,2,64
"60188",6,"1983",1,5,1,1,2,68
"60226",6,"1983",1,98,1,1,2,65
"60996",6,"1983",1,98,1,1,2,67
"61208",10,"1983",2,1,1,1,2,68
"61539",15,"1983",1,98,1,1,2,65
"61637",15,"1983",4,4,1,1,2,68
"61638",15,"1983",4,4,1,1,2,64
"61639",15,"1983",4,4,1,1,2,68
"61650",15,"1983",1,2,1,1,2,65
"61859",33,"1983",1,2,1,1,2,68
"62163",38,"1983",1,5,1,1,2,65
"62417",29,"1983",2,1,1,1,2,67
"62518",17,"1983",1,3,1,1,2,67
"62579",17,"1983",1,2,1,1,2,68
"62614",17,"1983",2,98,1,1,2,65
"62666",17,"1983",1,3,1,1,2,64
"62667",17,"1983",1,4,1,1,2,64
"62796",35,"1983",1,2,1,1,2,67
"62841",35,"1983",1,2,3,1,2,67
"62965",35,"1983",1,4,1,1,2,67
"63165",31,"1983",2,2,1,1,2,68
"63526",34,"1983",2,1,4,1,2,64
"63527",34,"1983",2,1,4,1,2,68
"63528",34,"1983",2,1,4,1,2,68
"63531",34,"1983",2,1,1,1,2,62
"63805",1,"1983",2,2,1,1,2,64
"63966",17,"1983",1,2,1,1,2,68
"63968",17,"1983",1,3,1,1,2,64
"63969",17,"1983",1,3,1,1,2,65
"64010",17,"1983",1,98,1,1,2,68
"64011",17,"1983",1,98,1,1,2,68
"64016",17,"1983",1,4,1,1,2,67
"64076",17,"1983",3,98,1,1,2,64
"64106",17,"1983",1,1,1,1,2,68
"64107",17,"1983",1,1,1,1,2,68
"64161",17,"1983",2,3,1,1,2,67
"64259",21,"1983",1,2,1,1,2,68
"64790",17,"1983",1,2,1,1,2,63
"65188",17,"1983",1,2,1,1,2,64
"65318",17,"1983",1,3,1,1,2,67
"65319",17,"1983",1,3,1,1,2,68
"65348",21,"1984",2,1,1,1,2,64
"65745",20,"1984",2,1,1,1,2,60
"66067",8,"1984",2,1,1,1,2,65
"66069",8,"1984",2,1,1,1,2,68
"66071",8,"1984",3,2,1,1,2,68
"66110",6,"1984",3,98,1,1,2,63
"66172",6,"1984",3,98,1,1,2,68
"66609",14,"1984",5,98,1,1,2,64
"66638",14,"1984",2,98,1,1,2,63
"66681",10,"1984",1,2,1,1,2,68
"66831",15,"1984",3,1,1,1,2,65
"66897",15,"1984",1,5,1,1,2,68
"67287",15,"1984",2,1,1,1,2,68
"67288",15,"1984",2,1,1,1,2,68
"67339",11,"1984",3,2,1,1,2,65
"67347",11,"1984",3,2,1,1,2,63
"67529",17,"1984",1,1,1,1,2,64
"67660",35,"1984",1,98,1,1,2,68
"67703",24,"1984",2,1,1,1,2,65
"68106",1,"1984",3,2,1,1,2,65
"68155",17,"1984",1,4,1,1,2,67
"68158",17,"1984",1,5,1,1,2,67
"68159",17,"1984",1,5,1,1,2,67
"68263",17,"1984",1,2,1,1,2,67
"68272",17,"1984",2,1,1,1,2,65
"68373",21,"1984",1,5,1,1,2,63
"68635",21,"1984",3,3,1,1,2,64
"69037",6,"1984",1,3,1,1,2,64
"69096",6,"1984",1,98,1,1,2,60
"69517",6,"1984",1,98,1,1,2,67
"69551",18,"1984",1,3,1,1,2,67
"69658",10,"1984",1,1,1,1,2,68
"69927",33,"1984",4,1,1,1,2,64
"70265",17,"1984",1,1,1,1,2,64
"70319",17,"1984",2,98,1,1,2,64
"70333",17,"1984",4,1,1,1,2,65
"70425",35,"1984",2,98,1,1,2,64
"70437",24,"1984",4,1,1,1,2,68
"70644",31,"1984",1,3,1,1,2,68
"70661",36,"1984",1,5,1,1,2,64
"70662",36,"1984",1,5,1,1,2,65
"70706",36,"1984",2,6,1,1,2,68
"70995",1,"1984",2,3,1,1,2,68
"71066",17,"1984",3,2,1,1,2,68
"71081",17,"1984",1,3,1,1,2,68
"71122",17,"1984",1,5,1,1,2,65
"71204",21,"1984",1,1,1,1,2,63
"71225",21,"1984",1,1,1,1,2,64
"71226",21,"1984",1,1,1,1,2,68
"71429",21,"1984",1,3,1,1,2,68
"71438",21,"1984",1,1,1,1,2,65
"71447",21,"1984",1,1,1,1,2,64
"71583",22,"1984",1,98,1,1,2,64
"71764",6,"1984",1,1,1,1,2,63
"71781",6,"1984",1,2,1,1,2,64
"72371",15,"1984",1,4,1,1,2,65
"72466",33,"1984",1,3,1,1,2,68
"72467",33,"1984",1,2,1,1,2,63
"72490",33,"1984",1,1,1,1,2,67
"72492",33,"1984",1,1,1,1,2,65
"72493",33,"1984",1,1,1,1,2,67
"72494",33,"1984",1,3,1,1,2,65
"72496",33,"1984",1,98,1,1,2,65
"72500",33,"1984",1,4,1,1,2,68
"72667",40,"1984",2,1,1,1,2,64
"72668",40,"1984",2,1,1,1,2,67
"72830",35,"1984",1,98,1,1,2,65
"72831",35,"1984",1,98,1,1,2,65
"73273",17,"1984",1,98,1,1,2,64
"73321",13,"1984",1,98,1,1,2,68
"73366",21,"1984",1,3,1,1,2,68
"73733",22,"1984",2,1,1,1,2,63
"73970",6,"1984",1,3,1,1,2,63
"74246",18,"1984",2,2,1,1,2,68
"74247",18,"1984",2,2,1,1,2,68
"74257",18,"1984",1,3,1,1,2,63
"74496",15,"1984",1,98,1,1,2,67
"74505",15,"1984",1,98,1,1,2,65
"74674",39,"1984",1,2,2,1,2,68
"74907",17,"1984",1,2,1,1,2,67
"74911",17,"1984",1,2,1,1,2,64
"74917",17,"1984",1,2,1,1,2,64
"74976",24,"1984",1,3,1,1,2,68
"75009",24,"1984",1,3,1,1,2,68
"75135",36,"1984",1,3,1,1,2,65
"75136",36,"1984",1,3,1,1,2,64
"75159",36,"1984",1,1,1,1,2,68
"75273",34,"1984",1,3,1,1,2,64
"75274",34,"1984",1,3,1,1,2,64
"75418",17,"1984",1,5,1,1,2,64
"75419",17,"1984",1,2,1,1,2,64
"75420",17,"1984",1,2,1,1,2,64
"75421",17,"1984",1,2,1,1,2,68
"75514",17,"1984",1,2,1,1,2,67
"75520",17,"1984",1,1,1,1,2,64
"75533",17,"1984",1,2,1,1,2,64
"75539",17,"1984",1,1,1,1,2,65
"75547",13,"1984",1,3,1,1,2,67
"75684",21,"1985",4,98,1,1,2,64
"75781",8,"1985",3,2,1,1,2,67
"75930",6,"1985",2,1,2,1,2,65
"75931",6,"1985",2,1,2,1,2,65
"76279",35,"1985",4,2,1,1,2,68
"76621",21,"1985",2,2,1,1,2,68
"76699",16,"1985",4,98,1,1,2,65
"76700",16,"1985",4,98,1,1,2,65
"77141",33,"1985",2,98,1,1,2,68
"77142",33,"1985",2,98,1,1,2,68
"77143",33,"1985",2,98,1,1,2,67
"77327",24,"1985",3,1,1,1,2,64
"77328",24,"1985",3,1,1,1,2,68
"77398",31,"1985",1,3,1,1,2,68
"77405",36,"1985",1,5,1,1,2,62
"77407",36,"1985",1,5,1,1,2,65
"77409",36,"1985",1,5,1,1,2,62
"77411",36,"1985",1,5,1,1,2,62
"77415",36,"1985",1,5,1,1,2,65
"77567",17,"1985",1,6,1,1,2,68
"77680",26,"1985",4,4,1,1,2,68
"77894",21,"1985",1,98,1,1,2,68
"77900",21,"1985",2,4,1,1,2,68
"78004",20,"1985",1,2,1,1,2,68
"78299",8,"1985",1,1,1,1,2,64
"78381",6,"1985",2,1,1,1,2,64
"79073",15,"1985",1,2,1,1,2,64
"79074",15,"1985",1,2,1,1,2,68
"79075",15,"1985",1,2,1,1,2,68
"79076",15,"1985",1,2,1,1,2,68
"79324",39,"1985",1,98,1,1,2,68
"79694",17,"1985",2,2,1,1,2,65
"79735",17,"1985",1,5,1,1,2,64
"79779",17,"1985",2,1,1,1,2,64
"79781",17,"1985",2,1,1,1,2,64
"80066",36,"1985",2,3,1,1,2,64
"80105",36,"1985",1,4,4,1,2,68
"80167",37,"1985",3,2,1,1,2,68
"80265",34,"1985",2,4,1,1,2,68
"80383",27,"1985",1,3,1,1,2,68
"80477",17,"1985",1,2,1,1,2,64
"80493",17,"1985",2,3,1,1,2,68
